"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0007422",7,76,10090,"10090.ENSMUSP00000015987,10090.ENSMUSP00000037909,10090.ENSMUSP00000041579,10090.ENSMUSP00000073124,10090.ENSMUSP00000080716,10090.ENSMUSP00000092148,10090.ENSMUSP00000096241","Rxrg,Ntrk3,Lgi4,Plec,Erbb3,Nfasc,Prx",1.06e-05,0.0038,"Peripheral nervous system development"
"Process","GO:0016043",78,5482,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000003029,10090.ENSMUSP00000006629,10090.ENSMUSP00000007216,10090.ENSMUSP00000017288,10090.ENSMUSP00000018755,10090.ENSMUSP00000019611,10090.ENSMUSP00000020500,10090.ENSMUSP00000021077,10090.ENSMUSP00000022369,10090.ENSMUSP00000022566,10090.ENSMUSP00000022947,10090.ENSMUSP00000025166,10090.ENSMUSP00000026551,10090.ENSMUSP00000027897,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000028280,10090.ENSMUSP00000030039,10090.ENSMUSP00000030142,10090.ENSMUSP00000030469,10090.ENSMUSP00000030623,10090.ENSMUSP00000031668,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034270,10090.ENSMUSP00000034941,10090.ENSMUSP00000035802,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000043816,10090.ENSMUSP00000044276,10090.ENSMUSP00000045478,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047374,10090.ENSMUSP00000050211,10090.ENSMUSP00000053232,10090.ENSMUSP00000055225,10090.ENSMUSP00000066701,10090.ENSMUSP00000067241,10090.ENSMUSP00000070648,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000074621,10090.ENSMUSP00000076459,10090.ENSMUSP00000078384,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000081334,10090.ENSMUSP00000082682,10090.ENSMUSP00000085192,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000092148,10090.ENSMUSP00000092210,10090.ENSMUSP00000096241,10090.ENSMUSP00000099392,10090.ENSMUSP00000099935,10090.ENSMUSP00000101004,10090.ENSMUSP00000101049,10090.ENSMUSP00000101080,10090.ENSMUSP00000103243,10090.ENSMUSP00000104322,10090.ENSMUSP00000108371,10090.ENSMUSP00000115246,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000139481,10090.ENSMUSP00000142196,10090.ENSMUSP00000142284,10090.ENSMUSP00000143605,10090.ENSMUSP00000153467","Col1a1,Timm44,Sptbn1,Ap2m1,Rnd3,Pdlim4,Arhgef25,Appl2,Slc9a3r1,Vcl,Spata13,Matn2,Cdh2,Dpysl4,Smyd2,Vim,Gsn,Col5a1,Fmn2,Epb41l4b,Lurap1,Sfpq,Col1a2,Col4a1,Col4a2,Map1lc3b,Plscr4,Col16a1,Ntrk3,Kat6a,Col27a1,Sh3pxd2b,Lzts2,Mbp,Ppp1r9a,Atp1b2,Ptpdc1,Mtss2,Stard13,Kcna1,Mpz,Nav1,Xkr4,Plxnb1,Plec,Smtn,Sgcd,Ttyh1,Htt,Dysf,Cldn19,Hmgb1,Col3a1,Sema6c,Prnp,Marcks,Nfasc,Cdh19,Prx,Matn4,L1cam,Cirbp,Col18a1,Ctnna3,Kirrel,Gas7,Bcl2,Drp2,Rapgef3,Myo9a,Ncam1,Apoe,Ank3,Kcna6,Pex5l,Sema4c,Ugt8a,Trip10",1.15e-05,0.004,"Cellular component organization"
"Process","GO:0030154",61,3918,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000009550,10090.ENSMUSP00000015987,10090.ENSMUSP00000019516,10090.ENSMUSP00000019611,10090.ENSMUSP00000019992,10090.ENSMUSP00000020118,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000022369,10090.ENSMUSP00000022947,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000026551,10090.ENSMUSP00000028062,10090.ENSMUSP00000030039,10090.ENSMUSP00000032768,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000041579,10090.ENSMUSP00000043146,10090.ENSMUSP00000043816,10090.ENSMUSP00000044276,10090.ENSMUSP00000046906,10090.ENSMUSP00000055225,10090.ENSMUSP00000067241,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000076459,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000080716,10090.ENSMUSP00000082682,10090.ENSMUSP00000084043,10090.ENSMUSP00000084541,10090.ENSMUSP00000085192,10090.ENSMUSP00000088333,10090.ENSMUSP00000090245,10090.ENSMUSP00000092148,10090.ENSMUSP00000096241,10090.ENSMUSP00000099935,10090.ENSMUSP00000101049,10090.ENSMUSP00000102710,10090.ENSMUSP00000103881,10090.ENSMUSP00000104322,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000110777,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000124131,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142284,10090.ENSMUSP00000143605,10090.ENSMUSP00000143677,10090.ENSMUSP00000148145,10090.ENSMUSP00000153467","Col1a1,Elk1,Rxrg,Nrbp2,Arhgef25,Lama4,Dusp6,Ddx5,Slc9a3r1,Vcl,Matn2,Lbh,Cdh2,Dpysl4,Vim,Fmn2,Nr2f2,Col4a1,Col4a2,Ntrk3,Kat6a,Lgi4,Shc4,Col27a1,Sh3pxd2b,Ppp1r9a,Kcna1,Nav1,Plxnb1,Plec,Sgcd,Htt,Dysf,Erbb3,Hmgb1,Spp1,Foxd3,Col3a1,Sema6c,Marcks,Nfasc,Prx,L1cam,Col18a1,Txnip,Wwp1,Gas7,Plcb1,Bcl2,Tnk2,Rapgef3,Myo9a,Tle3,Ncam1,Apoe,Ank3,Sema4c,Ugt8a,Camk2d,Cebpd,Trip10",1.22e-05,0.0041,"Cell differentiation"
"Process","GO:0051050",26,1101,10090,"10090.ENSMUSP00000007216,10090.ENSMUSP00000020500,10090.ENSMUSP00000020948,10090.ENSMUSP00000021077,10090.ENSMUSP00000025166,10090.ENSMUSP00000031445,10090.ENSMUSP00000034270,10090.ENSMUSP00000038514,10090.ENSMUSP00000045613,10090.ENSMUSP00000045808,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000055225,10090.ENSMUSP00000069418,10090.ENSMUSP00000076224,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000084043,10090.ENSMUSP00000088833,10090.ENSMUSP00000105743,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142196","Ap2m1,Appl2,Abca8b,Slc9a3r1,Cdh2,Aacs,Map1lc3b,Irs2,Slc36a2,Abca8a,Atp1b2,Kcnh2,Fxyd1,Kcna1,C4b,Zdhhc8,Htt,Erbb3,Spp1,Prnp,Plcb1,Hnrnpk,Rapgef3,Apoe,Ank3,Pex5l",1.19e-05,0.0041,"Positive regulation of transport"
"Process","GO:0043547",12,275,10090,"10090.ENSMUSP00000037909,10090.ENSMUSP00000047410,10090.ENSMUSP00000047881,10090.ENSMUSP00000050211,10090.ENSMUSP00000063217,10090.ENSMUSP00000065619,10090.ENSMUSP00000071966,10090.ENSMUSP00000097812,10090.ENSMUSP00000099848,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000136453","Ntrk3,Tax1bp3,Dock9,Mtss2,Asap2,Rasgef1c,Plxnb1,Ralgds,Dennd1a,Rapgef3,Myo9a,Tbc1d10a",1.31e-05,0.0043,"Positive regulation of GTPase activity"
"Process","GO:0030198",12,281,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000022947,10090.ENSMUSP00000028280,10090.ENSMUSP00000031668,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000035802,10090.ENSMUSP00000043816,10090.ENSMUSP00000044276,10090.ENSMUSP00000085192,10090.ENSMUSP00000099392,10090.ENSMUSP00000101049","Col1a1,Matn2,Col5a1,Col1a2,Col4a1,Col4a2,Col16a1,Col27a1,Sh3pxd2b,Col3a1,Matn4,Col18a1",1.61e-05,0.0048,"Extracellular matrix organization"
"Process","GO:0034764",12,279,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000038514,10090.ENSMUSP00000045613,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000055225,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000105743,10090.ENSMUSP00000116426,10090.ENSMUSP00000138326","Slc9a3r1,Irs2,Slc36a2,Atp1b2,Kcnh2,Fxyd1,Kcna1,Htt,Erbb3,Plcb1,Rapgef3,Ank3",1.51e-05,0.0048,"Positive regulation of transmembrane transport"
"Process","GO:0043269",21,784,10090,"10090.ENSMUSP00000001792,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000042405,10090.ENSMUSP00000045613,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000055225,10090.ENSMUSP00000073555,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000083077,10090.ENSMUSP00000088833,10090.ENSMUSP00000090633,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000116426,10090.ENSMUSP00000138326,10090.ENSMUSP00000139481,10090.ENSMUSP00000143677","Il16,Slc9a3r1,Per1,Scn7a,Slc36a2,Atp1b2,Kcnh2,Fxyd1,Kcna1,Fxyd7,Htt,Dysf,Atp1a2,Prnp,Ahnak,Plcb1,Bcl2,Rapgef3,Ank3,Kcna6,Camk2d",1.47e-05,0.0048,"Regulation of ion transport"
"Process","GO:0048519",80,5717,10090,"10090.ENSMUSP00000000291,10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000006629,10090.ENSMUSP00000007216,10090.ENSMUSP00000019516,10090.ENSMUSP00000019992,10090.ENSMUSP00000020118,10090.ENSMUSP00000020500,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000023083,10090.ENSMUSP00000023918,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000027897,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000028280,10090.ENSMUSP00000030039,10090.ENSMUSP00000030623,10090.ENSMUSP00000032768,10090.ENSMUSP00000033899,10090.ENSMUSP00000036138,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000038514,10090.ENSMUSP00000041828,10090.ENSMUSP00000045478,10090.ENSMUSP00000045639,10090.ENSMUSP00000046185,10090.ENSMUSP00000046449,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047410,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000053232,10090.ENSMUSP00000065832,10090.ENSMUSP00000066701,10090.ENSMUSP00000066880,10090.ENSMUSP00000069418,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000080716,10090.ENSMUSP00000081334,10090.ENSMUSP00000081946,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000084541,10090.ENSMUSP00000085192,10090.ENSMUSP00000085293,10090.ENSMUSP00000088291,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000099493,10090.ENSMUSP00000101004,10090.ENSMUSP00000102710,10090.ENSMUSP00000103243,10090.ENSMUSP00000103881,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000121358,10090.ENSMUSP00000123090,10090.ENSMUSP00000124131,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677,10090.ENSMUSP00000148145,10090.ENSMUSP00000153410,10090.ENSMUSP00000153467,10090.ENSMUSP00000156151","Mnt,Col1a1,Angptl4,Sptbn1,Ap2m1,Nrbp2,Lama4,Dusp6,Appl2,Ddx5,Slc9a3r1,Per1,Cyp2d22,Ivns1abp,Lbh,Cdh2,Smyd2,Vim,Gsn,Col5a1,Fmn2,Sfpq,Nr2f2,Col4a2,Cmtm5,Ntrk3,Kat6a,Irs2,Sorcs2,Lzts2,Klf9,Mbp,Cc2d1a,Ppp1r9a,Atp1b2,Tax1bp3,Kcnh2,Fxyd1,Stard13,Cdkn1b,Mpz,Cadm4,C4b,Plxnb1,Plec,Htt,Dysf,Erbb3,Cldn19,Ubp1,Hmgb1,Atp1a2,Spp1,Foxd3,Col3a1,S1pr3,Otud7b,Sema6c,Prnp,Per3,Cirbp,Txnip,Kirrel,Wwp1,Plcb1,Bcl2,Hnrnpk,Rapgef3,Ide,Dusp15,Tle3,Ncam1,Apoe,Ank3,Sema4c,Camk2d,Cebpd,Aldh1a1,Trip10,Ttc3",1.54e-05,0.0048,"Negative regulation of biological process"
"Process","GO:0048523",73,5049,10090,"10090.ENSMUSP00000000291,10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000006629,10090.ENSMUSP00000007216,10090.ENSMUSP00000019516,10090.ENSMUSP00000020118,10090.ENSMUSP00000020500,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000023083,10090.ENSMUSP00000023918,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000027897,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000028280,10090.ENSMUSP00000030039,10090.ENSMUSP00000030623,10090.ENSMUSP00000032768,10090.ENSMUSP00000036138,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000038514,10090.ENSMUSP00000041828,10090.ENSMUSP00000045478,10090.ENSMUSP00000045639,10090.ENSMUSP00000046185,10090.ENSMUSP00000046449,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047410,10090.ENSMUSP00000047705,10090.ENSMUSP00000053232,10090.ENSMUSP00000065832,10090.ENSMUSP00000066701,10090.ENSMUSP00000066880,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000080716,10090.ENSMUSP00000081334,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000084541,10090.ENSMUSP00000085192,10090.ENSMUSP00000085293,10090.ENSMUSP00000088291,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000099493,10090.ENSMUSP00000101004,10090.ENSMUSP00000102710,10090.ENSMUSP00000103243,10090.ENSMUSP00000103881,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000123090,10090.ENSMUSP00000124131,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677,10090.ENSMUSP00000148145,10090.ENSMUSP00000153467,10090.ENSMUSP00000156151","Mnt,Col1a1,Angptl4,Sptbn1,Ap2m1,Nrbp2,Dusp6,Appl2,Ddx5,Slc9a3r1,Per1,Cyp2d22,Ivns1abp,Lbh,Cdh2,Smyd2,Vim,Gsn,Col5a1,Fmn2,Sfpq,Nr2f2,Cmtm5,Ntrk3,Kat6a,Irs2,Sorcs2,Lzts2,Klf9,Mbp,Cc2d1a,Ppp1r9a,Atp1b2,Tax1bp3,Kcnh2,Stard13,Cdkn1b,Mpz,Cadm4,Plxnb1,Plec,Htt,Dysf,Erbb3,Cldn19,Hmgb1,Atp1a2,Spp1,Foxd3,Col3a1,S1pr3,Otud7b,Sema6c,Prnp,Per3,Cirbp,Txnip,Kirrel,Wwp1,Plcb1,Bcl2,Hnrnpk,Rapgef3,Dusp15,Tle3,Ncam1,Apoe,Ank3,Sema4c,Camk2d,Cebpd,Trip10,Ttc3",1.53e-05,0.0048,"Negative regulation of cellular process"
"Process","GO:0034763",9,152,10090,"10090.ENSMUSP00000020500,10090.ENSMUSP00000021077,10090.ENSMUSP00000038514,10090.ENSMUSP00000047705,10090.ENSMUSP00000080579,10090.ENSMUSP00000083077,10090.ENSMUSP00000108371,10090.ENSMUSP00000138326,10090.ENSMUSP00000143677","Appl2,Slc9a3r1,Irs2,Kcnh2,Dysf,Atp1a2,Bcl2,Ank3,Camk2d",1.7e-05,0.0049,"Negative regulation of transmembrane transport"
"Process","GO:2000649",6,54,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000048460,10090.ENSMUSP00000083077,10090.ENSMUSP00000105743,10090.ENSMUSP00000138326,10090.ENSMUSP00000143677","Slc9a3r1,Fxyd1,Atp1a2,Plcb1,Ank3,Camk2d",1.72e-05,0.0049,"Regulation of sodium ion transmembrane transporter activity"
"Process","GO:0014070",24,1008,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000009550,10090.ENSMUSP00000015987,10090.ENSMUSP00000020118,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000031445,10090.ENSMUSP00000031447,10090.ENSMUSP00000032768,10090.ENSMUSP00000037909,10090.ENSMUSP00000045639,10090.ENSMUSP00000046185,10090.ENSMUSP00000065832,10090.ENSMUSP00000078945,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000102710,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000130668","Col1a1,Elk1,Rxrg,Dusp6,Ddx5,Slc9a3r1,Per1,Aacs,Anxa3,Nr2f2,Ntrk3,Klf9,Mbp,Cdkn1b,Htt,Hmgb1,Atp1a2,Spp1,Txnip,Plcb1,Bcl2,Hnrnpk,Rapgef3,Ncam1",2.33e-05,0.0061,"Response to organic cyclic compound"
"Process","GO:0050793",47,2777,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000015987,10090.ENSMUSP00000017288,10090.ENSMUSP00000019992,10090.ENSMUSP00000020118,10090.ENSMUSP00000020500,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021416,10090.ENSMUSP00000022369,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000028062,10090.ENSMUSP00000028280,10090.ENSMUSP00000031447,10090.ENSMUSP00000033899,10090.ENSMUSP00000035113,10090.ENSMUSP00000036138,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000041579,10090.ENSMUSP00000044276,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000051468,10090.ENSMUSP00000053232,10090.ENSMUSP00000065832,10090.ENSMUSP00000071966,10090.ENSMUSP00000080716,10090.ENSMUSP00000082682,10090.ENSMUSP00000085293,10090.ENSMUSP00000088333,10090.ENSMUSP00000090245,10090.ENSMUSP00000099935,10090.ENSMUSP00000104322,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000123090,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000142284,10090.ENSMUSP00000148145,10090.ENSMUSP00000153467,10090.ENSMUSP00000156151","Col1a1,Rxrg,Rnd3,Lama4,Dusp6,Appl2,Ddx5,Slc9a3r1,Mbip,Vcl,Lbh,Cdh2,Vim,Col5a1,Anxa3,Col4a2,Ss18l2,Cmtm5,Ntrk3,Kat6a,Lgi4,Sh3pxd2b,Mbp,Ppp1r9a,Plekha4,Stard13,Cdkn1b,Plxnb1,Erbb3,Hmgb1,S1pr3,Sema6c,Marcks,L1cam,Gas7,Plcb1,Bcl2,Hnrnpk,Rapgef3,Myo9a,Dusp15,Ncam1,Apoe,Sema4c,Cebpd,Trip10,Ttc3",2.27e-05,0.0061,"Regulation of developmental process"
"Process","GO:0022603",24,1013,10090,"10090.ENSMUSP00000017288,10090.ENSMUSP00000021077,10090.ENSMUSP00000025166,10090.ENSMUSP00000028062,10090.ENSMUSP00000031447,10090.ENSMUSP00000033899,10090.ENSMUSP00000035113,10090.ENSMUSP00000037909,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000051468,10090.ENSMUSP00000053232,10090.ENSMUSP00000071966,10090.ENSMUSP00000082682,10090.ENSMUSP00000088333,10090.ENSMUSP00000090245,10090.ENSMUSP00000099935,10090.ENSMUSP00000104322,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000133302,10090.ENSMUSP00000142284,10090.ENSMUSP00000156151","Rnd3,Slc9a3r1,Cdh2,Vim,Anxa3,Col4a2,Ss18l2,Ntrk3,Mbp,Ppp1r9a,Plekha4,Stard13,Plxnb1,Hmgb1,Sema6c,Marcks,L1cam,Gas7,Hnrnpk,Rapgef3,Myo9a,Apoe,Sema4c,Ttc3",2.51e-05,0.0065,"Regulation of anatomical structure morphogenesis"
"Process","GO:0035295",24,1016,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000009550,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000032768,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000038181,10090.ENSMUSP00000045478,10090.ENSMUSP00000053232,10090.ENSMUSP00000055178,10090.ENSMUSP00000076459,10090.ENSMUSP00000080579,10090.ENSMUSP00000081946,10090.ENSMUSP00000082682,10090.ENSMUSP00000084043,10090.ENSMUSP00000085192,10090.ENSMUSP00000090245,10090.ENSMUSP00000101049,10090.ENSMUSP00000103881,10090.ENSMUSP00000108371,10090.ENSMUSP00000116426,10090.ENSMUSP00000133302,10090.ENSMUSP00000142284","Angptl4,Elk1,Cdh2,Pcsk5,Nr2f2,Col4a1,Col4a2,Kat6a,Lzts2,Stard13,Vstm4,Sgcd,Dysf,Ubp1,Hmgb1,Spp1,Col3a1,Marcks,Col18a1,Wwp1,Bcl2,Rapgef3,Apoe,Sema4c",2.63e-05,0.0067,"Tube development"
"Process","GO:0009888",36,1902,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000015987,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000022369,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000028062,10090.ENSMUSP00000028280,10090.ENSMUSP00000031668,10090.ENSMUSP00000032768,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000037909,10090.ENSMUSP00000043816,10090.ENSMUSP00000044276,10090.ENSMUSP00000045478,10090.ENSMUSP00000053232,10090.ENSMUSP00000073124,10090.ENSMUSP00000076459,10090.ENSMUSP00000077423,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000084043,10090.ENSMUSP00000085192,10090.ENSMUSP00000088333,10090.ENSMUSP00000090245,10090.ENSMUSP00000101049,10090.ENSMUSP00000102710,10090.ENSMUSP00000108371,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677,10090.ENSMUSP00000153410,10090.ENSMUSP00000153467","Col1a1,Rxrg,Ddx5,Slc9a3r1,Vcl,Lbh,Cdh2,Vim,Col5a1,Col1a2,Nr2f2,Col4a1,Col4a2,Ntrk3,Col27a1,Sh3pxd2b,Lzts2,Stard13,Plec,Sgcd,Rasal2,Htt,Erbb3,Spp1,Col3a1,Sema6c,Marcks,Col18a1,Txnip,Bcl2,Rapgef3,Myo9a,Sema4c,Camk2d,Aldh1a1,Trip10",2.73e-05,0.0068,"Tissue development"
